Linux 6.8.0-94-generic (edge-7bf6f060000000000000ac1f6b24deb2) 	05/26/26 	_x86_64_	(48 CPU)

01:55:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:00:21     all    0.44    0.00    2.31    0.02    0.00    0.27    0.00    1.07    0.00   95.85
02:00:22     all    0.53    0.00    2.40    0.08    0.00    0.27    0.00    0.76    0.00   95.92
02:00:23     all    1.26    0.00    2.75    0.06    0.00    0.36    0.00    1.17    0.00   94.38
02:00:24     all    0.53    0.00    2.56    0.11    0.00    0.34    0.00    0.90    0.00   95.57
02:00:25     all    1.07    0.00    2.78    0.06    0.00    0.32    0.00    1.79    0.00   93.98
02:00:26     all    0.44    0.00    2.37    0.04    0.00    0.25    0.00    1.01    0.00   95.85
02:00:27     all    0.57    0.00    2.43    0.04    0.00    0.36    0.00    0.84    0.00   95.75
02:00:28     all    0.55    0.00    2.80    0.02    0.00    0.50    0.00    1.18    0.00   94.91
02:00:29     all    0.40    0.00    2.39    0.06    0.00    0.38    0.00    1.45    0.00   95.26
02:00:30     all    0.90    0.00    2.73    0.10    0.00    0.34    0.00    0.99    0.00   94.94
02:00:31     all    0.40    0.00    2.33    0.04    0.00    0.38    0.00    0.88    0.00   95.93
02:00:32     all    1.09    0.00    2.39    0.04    0.00    0.32    0.00    0.84    0.00   95.32
02:00:33     all    0.44    0.00    2.37    0.06    0.00    0.21    0.00    1.13    0.00   95.72
02:00:34     all    0.92    0.00    2.44    0.00    0.00    0.34    0.00    1.49    0.00   94.79
02:00:35     all    0.88    0.00    2.48    0.13    0.00    0.38    0.00    0.74    0.00   95.38
02:00:36     all    0.46    0.00    2.52    0.00    0.00    0.29    0.00    0.90    0.00   95.80
02:00:37     all    0.55    0.00    2.48    0.04    0.00    0.34    0.00    0.88    0.00   95.72
02:00:38     all    0.76    0.00    2.90    0.08    0.00    0.42    0.00    1.68    0.00   94.16
02:00:39     all    0.48    0.00    2.41    0.02    0.00    0.38    0.00    0.78    0.00   95.94
02:00:40     all    0.53    0.00    2.64    0.06    0.00    0.30    0.00    1.71    0.00   94.75
02:00:41     all    1.01    0.00    2.73    0.02    0.00    0.31    0.00    1.18    0.00   94.71
02:00:42     all    0.73    0.00    2.56    0.02    0.00    0.36    0.00    0.75    0.00   95.58
02:00:43     all    0.34    0.00    2.54    0.08    0.00    0.40    0.00    1.26    0.00   95.32
02:00:44     all    0.69    0.00    2.52    0.02    0.00    0.36    0.00    1.07    0.00   95.34
02:00:45     all    0.53    0.00    2.52    0.02    0.00    0.36    0.00    0.82    0.00   95.73
02:00:46     all    1.30    0.00    2.82    0.02    0.00    0.38    0.00    0.76    0.00   94.72
02:00:47     all    0.42    0.00    2.52    0.06    0.00    0.44    0.00    1.28    0.00   95.24
02:00:48     all    0.90    0.00    3.11    0.17    0.00    0.34    0.00    1.22    0.00   94.26
02:00:49     all    1.03    0.00    2.72    0.04    0.00    0.34    0.00    0.88    0.00   94.97
02:00:50     all    1.18    0.00    2.76    0.08    0.00    0.36    0.00    1.47    0.00   94.15
02:00:51     all    1.07    0.00    2.98    0.04    0.00    0.38    0.00    1.32    0.00   94.18
02:00:52     all    0.57    0.00    2.50    0.00    0.00    0.36    0.00    0.97    0.00   95.55
02:00:53     all    0.61    0.00    2.60    0.13    0.00    0.36    0.00    1.11    0.00   95.19
02:00:54     all    0.57    0.00    2.37    0.04    0.00    0.36    0.00    0.84    0.00   95.80
02:00:55     all    1.43    0.00    2.77    0.06    0.00    0.29    0.00    1.72    0.00   93.69
02:00:56     all    0.84    0.00    2.93    0.04    0.00    0.32    0.00    2.08    0.00   93.79
02:00:57     all    0.38    0.00    2.47    0.04    0.00    0.31    0.00    0.86    0.00   95.91
02:00:58     all    0.71    0.00    2.90    0.08    0.00    0.40    0.00    1.66    0.00   94.24
02:00:59     all    0.42    0.00    2.52    0.00    0.00    0.36    0.00    0.92    0.00   95.72
02:01:00     all    0.52    0.00    2.50    0.08    0.00    0.40    0.00    0.88    0.00   95.57
02:01:01     all    0.59    0.00    2.52    0.04    0.00    0.36    0.00    0.88    0.00   95.59
02:01:02     all    1.03    0.00    2.25    0.04    0.00    0.34    0.00    0.93    0.00   95.42
02:01:03     all    0.50    0.00    2.70    0.06    0.00    0.44    0.00    1.17    0.00   95.12
02:01:04     all    0.59    0.00    2.50    0.02    0.00    0.25    0.00    1.05    0.00   95.58
02:01:05     all    0.34    0.00    2.27    0.11    0.00    0.23    0.00    0.76    0.00   96.30
02:01:06     all    0.88    0.00    2.54    0.04    0.00    0.21    0.00    1.01    0.00   95.32
02:01:07     all    1.58    0.00    2.65    0.11    0.00    0.29    0.00    0.86    0.00   94.52
02:01:08     all    0.90    0.00    1.03    0.04    0.00    0.00    0.00    1.39    0.00   96.64
02:01:09     all    0.74    0.00    1.05    0.04    0.00    0.04    0.00    2.14    0.00   95.99
02:01:10     all    0.92    0.00    0.57    0.04    0.00    0.00    0.00    0.95    0.00   97.52
02:01:11     all    0.71    0.00    0.97    0.10    0.00    0.02    0.00    1.41    0.00   96.79
02:01:12     all    0.80    0.00    0.57    0.02    0.00    0.04    0.00    1.03    0.00   97.55
02:01:13     all    0.48    0.00    0.61    0.04    0.00    0.04    0.00    1.66    0.00   97.12
02:01:14     all    0.46    0.00    0.61    0.02    0.00    0.02    0.00    1.32    0.00   97.57
02:01:15     all    0.61    0.00    0.57    0.08    0.00    0.00    0.00    0.99    0.00   97.73
02:01:16     all    0.95    0.00    0.65    0.00    0.00    0.00    0.00    1.16    0.00   97.25
02:01:17     all    1.09    0.00    0.65    0.08    0.00    0.00    0.00    1.43    0.00   96.75
02:01:18     all    0.71    0.00    0.99    0.04    0.00    0.02    0.00    1.45    0.00   96.74
02:01:19     all    2.32    0.00    1.07    0.04    0.00    0.00    0.00    1.12    0.00   95.45
02:01:20     all    0.73    0.00    0.61    0.10    0.00    0.00    0.00    0.94    0.00   97.59
02:01:21     all    0.76    0.00    1.03    0.08    0.00    0.02    0.00    2.38    0.00   95.73
02:01:22     all    0.48    0.00    0.61    0.06    0.00    0.02    0.00    1.30    0.00   97.52
02:01:23     all    0.48    0.00    0.65    0.06    0.00    0.00    0.00    1.23    0.00   97.55
02:01:24     all    0.86    0.00    0.69    0.02    0.00    0.04    0.00    1.13    0.00   97.23
02:01:25     all    0.42    0.00    0.46    0.02    0.00    0.02    0.00    0.98    0.00   98.07
02:01:26     all    0.42    0.00    0.50    0.02    0.00    0.00    0.00    1.05    0.00   97.96
02:01:27     all    0.90    0.00    0.67    0.08    0.00    0.06    0.00    0.99    0.00   97.30
02:01:28     all    1.11    0.00    0.92    0.06    0.00    0.02    0.00    1.22    0.00   96.66
02:01:29     all    0.76    0.00    0.99    0.08    0.00    0.00    0.00    1.28    0.00   96.89
02:01:30     all    1.01    0.00    0.54    0.04    0.00    0.04    0.00    0.94    0.00   97.40
02:01:31     all    0.40    0.00    0.57    0.02    0.00    0.00    0.00    1.20    0.00   97.78
02:01:32     all    0.99    0.00    0.82    0.13    0.00    0.02    0.00    1.09    0.00   96.96
02:01:33     all    1.28    0.00    0.59    0.04    0.00    0.00    0.00    1.26    0.00   96.83
02:01:34     all    0.84    0.00    0.65    0.02    0.00    0.02    0.00    1.28    0.00   97.16
02:01:35     all    0.48    0.00    0.52    0.04    0.00    0.00    0.00    0.84    0.00   98.11
02:01:36     all    0.46    0.00    0.86    0.04    0.00    0.02    0.00    2.44    0.00   96.09
02:01:37     all    0.78    0.00    0.78    0.04    0.00    0.00    0.00    0.96    0.00   97.44
02:01:38     all    1.58    0.00    2.55    0.25    0.00    0.21    0.00    1.20    0.00   94.18
02:01:39     all    1.01    0.00    2.52    0.10    0.00    0.36    0.00    1.03    0.00   94.99
02:01:40     all    1.05    0.00    2.44    0.04    0.00    0.29    0.00    0.76    0.00   95.42
02:01:41     all    0.80    0.00    2.35    0.15    0.00    0.19    0.00    1.11    0.00   95.41
02:01:42     all    0.74    0.00    2.61    0.04    0.00    0.25    0.00    1.43    0.00   94.87
02:01:43     all    0.50    0.00    2.31    0.06    0.00    0.44    0.00    1.24    0.00   95.45
02:01:44     all    0.46    0.00    2.50    0.11    0.00    0.29    0.00    1.16    0.00   95.41
02:01:45     all    0.97    0.00    2.54    0.04    0.00    0.23    0.00    0.99    0.00   95.23
02:01:46     all    0.50    0.00    2.39    0.02    0.00    0.34    0.00    1.09    0.00   95.65
02:01:47     all    1.16    0.00    2.55    0.02    0.00    0.27    0.00    1.07    0.00   94.93
02:01:48     all    1.28    0.00    2.59    0.04    0.00    0.36    0.00    0.95    0.00   94.78
02:01:49     all    0.61    0.00    2.78    0.06    0.00    0.34    0.00    2.15    0.00   94.06
02:01:50     all    0.95    0.00    2.57    0.11    0.00    0.36    0.00    0.90    0.00   95.08
02:01:51     all    0.94    0.00    2.70    0.06    0.00    0.27    0.00    1.42    0.00   94.60
02:01:52     all    0.55    0.00    2.69    0.08    0.00    0.36    0.00    0.99    0.00   95.31
02:01:53     all    0.42    0.00    2.45    0.06    0.00    0.31    0.00    1.24    0.00   95.52
02:01:54     all    0.44    0.00    2.54    0.00    0.00    0.36    0.00    0.88    0.00   95.71
02:01:55     all    0.52    0.00    2.39    0.08    0.00    0.25    0.00    0.86    0.00   95.89
02:01:56     all    1.39    0.00    3.01    0.02    0.00    0.29    0.00    2.38    0.00   92.88
02:01:57     all    0.65    0.00    2.48    0.04    0.00    0.50    0.00    1.03    0.00   95.30
02:01:58     all    0.52    0.00    2.43    0.02    0.00    0.34    0.00    1.01    0.00   95.64
02:01:59     all    0.38    0.00    2.60    0.04    0.00    0.40    0.00    1.11    0.00   95.40
02:02:00     all    1.03    0.00    2.48    0.00    0.00    0.38    0.00    0.86    0.00   95.25
02:02:01     all    0.46    0.00    2.61    0.04    0.00    0.32    0.00    2.06    0.00   94.51
02:02:02     all    0.52    0.00    2.58    0.06    0.00    0.38    0.00    0.86    0.00   95.53
02:02:03     all    0.69    0.00    2.53    0.13    0.00    0.44    0.00    1.15    0.00   95.04
02:02:04     all    0.46    0.00    2.59    0.04    0.00    0.29    0.00    1.05    0.00   95.54
02:02:05     all    0.99    0.00    2.46    0.04    0.00    0.25    0.00    0.84    0.00   95.42
02:02:06     all    0.44    0.00    2.73    0.02    0.00    0.34    0.00    1.07    0.00   95.40
02:02:07     all    3.65    0.00    2.69    0.00    0.00    0.34    0.00    0.88    0.00   92.40
02:02:08     all    1.77    0.00    2.88    0.13    0.00    0.32    0.00    1.01    0.00   93.88
02:02:09     all    0.55    0.00    3.03    0.15    0.00    0.34    0.00    3.75    0.00   92.18
02:02:10     all    1.04    0.00    3.19    0.08    0.00    0.30    0.00    6.61    0.00   88.76
02:02:11     all    0.86    0.00    2.42    0.27    0.00    0.34    0.00    4.78    0.00   91.28
02:02:12     all    0.84    0.00    2.71    0.15    0.00    0.40    0.00    3.00    0.00   92.90
02:02:13     all    0.76    0.00    2.94    0.06    0.00    0.32    0.00    4.16    0.00   91.74
02:02:14     all    0.69    0.00    2.56    0.06    0.00    0.29    0.00    3.02    0.00   93.35
02:02:15     all    0.61    0.00    2.75    0.13    0.00    0.32    0.00    2.56    0.00   93.63
02:02:16     all    0.36    0.00    2.56    0.02    0.00    0.25    0.00    2.92    0.00   93.80
02:02:17     all    0.34    0.00    3.72    0.59    0.00    0.32    0.00    3.19    0.00   91.83
02:02:18     all    0.74    0.00    2.69    0.06    0.00    0.25    0.00    3.05    0.00   93.18
02:02:19     all    1.24    0.00    2.73    0.08    0.00    0.44    0.00    2.99    0.00   92.52
02:02:20     all    1.34    0.00    3.11    0.04    0.00    0.40    0.00    2.67    0.00   92.44
02:02:21     all    0.57    0.00    3.98    0.36    0.00    0.34    0.00    3.30    0.00   91.42
02:02:22     all    0.61    0.00    2.23    0.13    0.00    0.59    0.00    3.35    0.00   93.05
02:02:23     all    0.75    0.00    2.47    0.06    0.00    0.59    0.00    3.23    0.00   92.87
02:02:24     all    0.48    0.00    2.48    0.02    0.00    0.29    0.00    3.13    0.00   93.55
02:02:25     all    0.44    0.00    2.52    0.15    0.00    0.46    0.00    1.66    0.00   94.78
02:02:26     all    0.61    0.00    2.52    0.04    0.00    0.44    0.00    0.99    0.00   95.40
02:02:27     all    0.36    0.00    2.49    0.02    0.00    0.46    0.00    0.75    0.00   95.88
02:02:28     all    0.76    0.00    2.95    0.17    0.00    0.38    0.00    2.17    0.00   93.54
02:02:29     all    0.71    0.00    2.77    0.00    0.00    0.29    0.00    1.63    0.00   94.55
02:02:30     all    1.51    0.00    2.46    0.06    0.00    0.32    0.00    0.78    0.00   94.83
02:02:31     all    0.34    0.00    2.37    0.02    0.00    0.29    0.00    0.73    0.00   96.18
02:02:32     all    0.55    0.00    2.52    0.06    0.00    0.36    0.00    0.86    0.00   95.63
02:02:33     all    1.05    0.00    2.75    0.04    0.00    0.29    0.00    1.18    0.00   94.68
02:02:34     all    1.28    0.00    3.00    0.06    0.00    0.38    0.00    1.66    0.00   93.63
02:02:35     all    0.38    0.00    2.31    0.04    0.00    0.23    0.00    0.90    0.00   96.11
02:02:36     all    0.46    0.00    2.71    0.02    0.00    0.36    0.00    0.90    0.00   95.51
02:02:37     all    0.73    0.00    2.54    0.04    0.00    0.48    0.00    1.05    0.00   95.15
02:02:38     all    1.52    0.00    2.63    0.13    0.00    1.24    0.00    0.86    0.00   93.62
02:02:39     all    0.31    0.00    2.72    0.02    0.00    2.20    0.00    0.98    0.00   93.76
02:02:40     all    0.69    0.00    2.71    0.06    0.00    2.23    0.00    0.93    0.00   93.31
02:02:41     all    0.29    0.00    2.60    0.00    0.00    2.29    0.00    0.86    0.00   93.91
02:02:42     all    0.91    0.00    2.99    0.06    0.00    2.23    0.00    1.87    0.00   91.92
02:02:43     all    1.11    0.00    2.79    0.10    0.00    2.20    0.00    1.32    0.00   92.45
02:02:44     all    0.90    0.00    3.17    0.08    0.00    1.64    0.00    0.92    0.00   93.25
02:02:45     all    0.80    0.00    2.54    0.02    0.00    1.87    0.00    0.82    0.00   93.95
02:02:46     all    0.38    0.00    2.54    0.11    0.00    2.06    0.00    0.97    0.00   93.92
02:02:47     all    0.63    0.00    2.58    0.08    0.00    1.74    0.00    1.18    0.00   93.76
02:02:48     all    0.84    0.00    2.68    0.08    0.00    2.26    0.00    1.34    0.00   92.79
02:02:49     all    1.14    0.00    2.65    0.00    0.00    1.75    0.00    0.97    0.00   93.49
02:02:50     all    1.26    0.00    3.05    0.06    0.00    1.87    0.00    1.47    0.00   92.23
02:02:51     all    0.82    0.00    2.60    0.13    0.00    1.87    0.00    1.15    0.00   93.41
02:02:52     all    0.84    0.00    3.37    0.71    0.00    1.72    0.00    0.96    0.00   92.40
02:02:53     all    0.17    0.00    2.59    0.02    0.00    1.33    0.00    1.09    0.00   94.74
02:02:54     all    0.71    0.00    2.73    0.06    0.00    1.53    0.00    1.07    0.00   93.87
02:02:55     all    0.38    0.00    2.27    0.02    0.00    1.28    0.00    0.76    0.00   95.30
02:02:56     all    0.63    0.00    2.90    0.04    0.00    1.89    0.00    3.32    0.00   91.20
02:02:57     all    1.32    0.00    2.91    0.04    0.00    1.84    0.00    0.82    0.00   93.06
02:02:58     all    0.34    0.00    2.51    0.06    0.00    1.59    0.00    0.84    0.00   94.66
02:02:59     all    0.72    0.00    2.76    0.04    0.00    1.45    0.00    1.07    0.00   93.96
02:03:00     all    0.61    0.00    2.60    0.02    0.00    1.41    0.00    0.80    0.00   94.54
02:03:01     all    0.40    0.00    2.26    0.04    0.00    1.42    0.00    0.78    0.00   95.05
02:03:02     all    0.36    0.00    2.42    0.02    0.00    1.95    0.00    0.69    0.00   94.56
02:03:03     all    0.65    0.00    2.67    0.04    0.00    2.12    0.00    1.18    0.00   93.32
02:03:04     all    0.88    0.00    2.78    0.06    0.00    2.12    0.00    1.24    0.00   92.89
02:03:05     all    1.05    0.00    2.73    0.13    0.00    1.91    0.00    0.76    0.00   93.43
02:03:06     all    2.04    0.00    2.73    0.04    0.00    1.60    0.00    0.95    0.00   92.62
02:03:07     all    1.49    0.00    2.90    0.10    0.00    1.62    0.00    0.94    0.00   92.94
02:03:08     all    0.80    0.00    2.78    0.06    0.00    1.83    0.00    2.06    0.00   92.42
02:03:09     all    0.71    0.00    2.77    0.02    0.00    1.89    0.00    1.07    0.00   93.52
02:03:10     all    1.07    0.00    2.69    0.04    0.00    1.85    0.00    0.93    0.00   93.39
02:03:11     all    0.71    0.00    2.52    0.04    0.00    1.85    0.00    1.01    0.00   93.85
02:03:12     all    0.48    0.00    2.64    0.02    0.00    1.99    0.00    1.15    0.00   93.69
02:03:13     all    0.48    0.00    2.82    0.13    0.00    1.87    0.00    1.45    0.00   93.23
02:03:14     all    1.09    0.00    3.07    0.17    0.00    1.18    0.00    1.32    0.00   93.15
